Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
185,0.0,0.0,0.0,0.0,0.0
199,0.00011691689,0.00015775966,0.00015775966,0.00015775966,0.00015775966
206,9.899316e-05,0.00010721105,0.00010721105,0.00010721105,0.00010721105
210,0.0,0.0,0.0,0.0,0.0
212,4.9947674e-05,0.00010436509,0.00010436509,0.00010436509,0.00010436509
216,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0
233,5.733e-05,0.00011674543,0.00011674543,0.00011674543,0.00011674543
235,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0
241,2.9827042e-08,7.215911e-05,7.215911e-05,7.215911e-05,7.215911e-05
242,8.753822e-05,0.000104898674,0.000104898674,0.000104898674,0.000104898674
245,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0
258,4.709997e-05,0.00011867238,0.00011867238,0.00011867238,0.00011867238
259,0.0,0.0,0.0,0.0,0.0
263,4.276435e-05,0.00011957669,0.00011957669,0.00011957669,0.00011957669
265,5.6323394e-08,7.107232e-05,7.107232e-05,7.107232e-05,7.107232e-05
267,4.469312e-06,9.918847e-05,9.918847e-05,9.918847e-05,9.918847e-05
274,6.996296e-08,6.695343e-05,6.695343e-05,6.695343e-05,6.695343e-05
276,0.0,0.0,0.0,0.0,0.0
277,2.4306317e-07,7.853287e-05,7.853287e-05,7.853287e-05,7.853287e-05
279,5.171998e-05,0.00010012271,0.00010012271,0.00010012271,0.00010012271
280,1.8972114e-05,0.00010752927,0.00010752927,0.00010752927,0.00010752927
281,8.817238e-06,0.00012503073,0.00012503073,0.00012503073,0.00012503073
283,2.3601568e-05,0.00011431614,0.00011431614,0.00011431614,0.00011431614
287,0.0,0.0,0.0,0.0,0.0
288,9.295588e-06,0.00011313206,0.00011313206,0.00011313206,0.00011313206
300,5.0475824e-06,0.000108954344,0.000108954344,0.000108954344,0.000108954344
305,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0
315,2.3511178e-07,7.343452e-05,7.343452e-05,7.343452e-05,7.343452e-05
321,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0
329,2.351283e-05,0.00012747393,0.00012747393,0.00012747393,0.00012747393
333,1.4273274e-05,0.00011759402,0.00011759402,0.00011759402,0.00011759402
334,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0
339,6.6272143e-10,5.8585618e-05,5.8585618e-05,5.8585618e-05,5.8585618e-05
343,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0
351,1.6334749e-05,0.00011979295,0.00011979295,0.00011979295,0.00011979295
352,4.244464e-05,0.00011731536,0.00011731536,0.00011731536,0.00011731536
354,5.013793e-06,0.00010227849,0.00010227849,0.00010227849,0.00010227849
355,0.0,0.0,0.0,0.0,0.0
359,0.00014168318,0.0001332499,0.0001332499,0.0001332499,0.0001332499
360,2.0138603e-05,0.00010969304,0.00010969304,0.00010969304,0.00010969304
365,0.0,0.0,0.0,0.0,0.0
370,3.233812e-05,0.00011963085,0.00011963085,0.00011963085,0.00011963085
372,2.7924767e-05,0.00012113796,0.00012113796,0.00012113796,0.00012113796
374,2.1989761e-05,0.00011383741,0.00011383741,0.00011383741,0.00011383741
377,9.594127e-06,0.00012184278,0.00012184278,0.00012184278,0.00012184278
381,3.526227e-05,0.0001427982,0.0001427982,0.0001427982,0.0001427982
385,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0
399,3.2505763e-05,0.00010242969,0.00010242969,0.00010242969,0.00010242969
405,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0
417,5.9047184e-06,0.00011095091,0.00011095091,0.00011095091,0.00011095091
418,5.5481254e-05,0.0001178076,0.0001178076,0.0001178076,0.0001178076
419,5.013793e-06,0.00010227849,0.00010227849,0.00010227849,0.00010227849
421,7.663123e-06,0.00010413674,0.00010413674,0.00010413674,0.00010413674
431,0.0,0.0,0.0,0.0,0.0
435,3.6173976e-08,6.868816e-05,6.868816e-05,6.868816e-05,6.868816e-05
438,3.485519e-05,0.00011206641,0.00011206641,0.00011206641,0.00011206641
439,0.0,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0,0.0
446,2.990324e-05,0.00011913952,0.00011913952,0.00011913952,0.00011913952
447,2.6610076e-05,0.00011274168,0.00011274168,0.00011274168,0.00011274168
464,0.0,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0
480,8.5896885e-05,0.0001394123,0.0001394123,0.0001394123,0.0001394123
488,3.4668328e-06,9.1190625e-05,9.1190625e-05,9.1190625e-05,9.1190625e-05
492,1.3544641e-05,0.00012172991,0.00012172991,0.00012172991,0.00012172991
499,2.0264456e-06,8.464355e-05,8.464355e-05,8.464355e-05,8.464355e-05
501,0.0,0.0,0.0,0.0,0.0
504,4.338233e-05,0.00010957429,0.00010957429,0.00010957429,0.00010957429
507,0.0,0.0,0.0,0.0,0.0
508,2.2851216e-05,0.00011922214,0.00011922214,0.00011922214,0.00011922214
509,0.0,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0
532,2.5216191e-09,6.0431612e-05,6.0431612e-05,6.0431612e-05,6.0431612e-05
538,3.3569282e-05,0.0001371128,0.0001371128,0.0001371128,0.0001371128
563,4.886555e-07,8.183804e-05,8.183804e-05,8.183804e-05,8.183804e-05
567,2.734829e-05,9.5181545e-05,9.5181545e-05,9.5181545e-05,9.5181545e-05
570,0.0,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0,0.0
574,0.00013675804,0.00012908969,0.00012908969,0.00012908969,0.00012908969
591,5.154799e-05,0.0001195353,0.0001195353,0.0001195353,0.0001195353
593,0.0,0.0,0.0,0.0,0.0
596,1.0180953e-05,0.000110611705,0.000110611705,0.000110611705,0.000110611705
598,0.0,0.0,0.0,0.0,0.0
605,1.8446568e-05,0.00010971596,0.00010971596,0.00010971596,0.00010971596
614,6.372605e-05,0.00015492697,0.00015492697,0.00015492697,0.00015492697
636,2.3008232e-08,7.338055e-05,7.338055e-05,7.338055e-05,7.338055e-05
642,0.0,0.0,0.0,0.0,0.0
649,0.00013756422,0.00016633875,0.00016633875,0.00016633875,0.00016633875
654,0.0,0.0,0.0,0.0,0.0
655,7.075988e-05,0.00014129166,0.00014129166,0.00014129166,0.00014129166
657,1.02149825e-05,0.0001118562,0.0001118562,0.0001118562,0.0001118562
663,0.0,0.0,0.0,0.0,0.0
665,4.8865193e-05,0.000114935676,0.000114935676,0.000114935676,0.000114935676
677,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0,0.0,0.0,0.0
692,5.678085e-05,0.00010652776,0.00010652776,0.00010652776,0.00010652776
694,2.6735352e-05,0.000109911976,0.000109911976,0.000109911976,0.000109911976
695,2.5917234e-05,9.5817195e-05,9.5817195e-05,9.5817195e-05,9.5817195e-05
696,2.5354522e-05,0.000109074834,0.000109074834,0.000109074834,0.000109074834
705,0.00010071659,0.00010743856,0.00010743856,0.00010743856,0.00010743856
716,5.3057818e-05,0.000116203,0.000116203,0.000116203,0.000116203
717,2.4695877e-05,0.000115646195,0.000115646195,0.000115646195,0.000115646195
727,1.0786552e-05,0.00011570851,0.00011570851,0.00011570851,0.00011570851
736,0.0,0.0,0.0,0.0,0.0
737,1.595569e-05,0.00013348936,0.00013348936,0.00013348936,0.00013348936
739,2.6639595e-06,0.00010263099,0.00010263099,0.00010263099,0.00010263099
741,0.00010187609,0.00011056214,0.00011056214,0.00011056214,0.00011056214
744,2.1023778e-05,0.00011861728,0.00011861728,0.00011861728,0.00011861728
745,0.0,0.0,0.0,0.0,0.0
759,2.6520343e-05,0.00010336348,0.00010336348,0.00010336348,0.00010336348
760,3.7005404e-05,0.000107441636,0.000107441636,0.000107441636,0.000107441636
761,3.22705e-05,0.00010858127,0.00010858127,0.00010858127,0.00010858127
762,4.3021188e-05,0.0001430142,0.0001430142,0.0001430142,0.0001430142
766,0.0,0.0,0.0,0.0,0.0
775,0.00012378926,0.0001565029,0.0001565029,0.0001565029,0.0001565029
787,1.106654e-05,0.00010626113,0.00010626113,0.00010626113,0.00010626113
794,8.5249727e-26,1.1685946e-05,1.1685946e-05,1.1685946e-05,1.1685946e-05
802,6.409129e-05,0.00010695923,0.00010695923,0.00010695923,0.00010695923
808,0.0,0.0,0.0,0.0,0.0
812,7.537346e-05,0.00010924116,0.00010924116,0.00010924116,0.00010924116
815,6.138432e-05,0.000115558454,0.000115558454,0.000115558454,0.000115558454
839,3.1268068e-05,0.00010646165,0.00010646165,0.00010646165,0.00010646165
849,5.3677995e-05,0.00012561749,0.00012561749,0.00012561749,0.00012561749
863,0.000115169794,0.00015493316,0.00015493316,0.00015493316,0.00015493316
871,6.290923e-05,0.00011029825,0.00011029825,0.00011029825,0.00011029825
879,0.0,0.0,0.0,0.0,0.0
890,1.097798e-05,0.00011312602,0.00011312602,0.00011312602,0.00011312602
891,5.645533e-05,0.00010948405,0.00010948405,0.00010948405,0.00010948405
894,1.3482681e-06,8.159064e-05,8.159064e-05,8.159064e-05,8.159064e-05
900,0.0,0.0,0.0,0.0,0.0
908,0.0,0.0,0.0,0.0,0.0
917,0.00013487748,0.00013192216,0.00013192216,0.00013192216,0.00013192216
918,0.00010046643,0.00010768955,0.00010768955,0.00010768955,0.00010768955
922,0.0,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0,0.0
950,2.4688836e-05,0.00011890911,0.00011890911,0.00011890911,0.00011890911
951,6.263794e-05,0.00011215836,0.00011215836,0.00011215836,0.00011215836
961,0.0,0.0,0.0,0.0,0.0
966,1.8221755e-05,0.00011631075,0.00011631075,0.00011631075,0.00011631075
973,1.41759565e-05,0.0001072986,0.0001072986,0.0001072986,0.0001072986
975,0.00013623702,0.00016664801,0.00016664801,0.00016664801,0.00016664801
981,5.8079033e-05,0.000115627234,0.000115627234,0.000115627234,0.000115627234
989,0.00010009779,0.00015381006,0.00015381006,0.00015381006,0.00015381006
992,9.670372e-05,0.00012111151,0.00012111151,0.00012111151,0.00012111151
996,4.0669554e-05,0.0001137864,0.0001137864,0.0001137864,0.0001137864
998,0.0,0.0,0.0,0.0,0.0
1006,2.562131e-05,0.000113064976,0.000113064976,0.000113064976,0.000113064976
1019,0.0,0.0,0.0,0.0,0.0
1020,7.733076e-05,0.000105249266,0.000105249266,0.000105249266,0.000105249266
1023,7.648367e-08,7.681856e-05,7.681856e-05,7.681856e-05,7.681856e-05
1033,5.375354e-10,5.7008994e-05,5.7008994e-05,5.7008994e-05,5.7008994e-05
1034,0.0,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0,0.0
1060,7.6046475e-05,0.00010488767,0.00010488767,0.00010488767,0.00010488767
1084,0.0,0.0,0.0,0.0,0.0
1093,0.0,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0,0.0
1112,9.1479254e-05,0.000104304105,0.000104304105,0.000104304105,0.000104304105
1115,0.0,0.0,0.0,0.0,0.0
1117,5.2152158e-05,0.00010703035,0.00010703035,0.00010703035,0.00010703035
1123,0.0,0.0,0.0,0.0,0.0
1128,2.2675034e-05,0.000118634816,0.000118634816,0.000118634816,0.000118634816
1133,0.0,0.0,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0,0.0
1143,2.3975927e-05,0.00010519999,0.00010519999,0.00010519999,0.00010519999
1144,0.00012394505,0.0001280033,0.0001280033,0.0001280033,0.0001280033
1147,0.0,0.0,0.0,0.0,0.0
1148,0.0001363679,0.00016695783,0.00016695783,0.00016695783,0.00016695783
1151,3.4706198e-05,0.00012816502,0.00012816502,0.00012816502,0.00012816502
1158,0.0,0.0,0.0,0.0,0.0
1182,8.986176e-05,0.00011739851,0.00011739851,0.00011739851,0.00011739851
1184,0.0,0.0,0.0,0.0,0.0
1185,8.525182e-05,0.0001068027,0.0001068027,0.0001068027,0.0001068027
1187,0.0,0.0,0.0,0.0,0.0
1194,8.930657e-05,0.00011101028,0.00011101028,0.00011101028,0.00011101028
1199,0.0,0.0,0.0,0.0,0.0
1210,0.0001491054,0.00013731967,0.00013731967,0.00013731967,0.00013731967
1217,0.0001391244,0.0001687525,0.0001687525,0.0001687525,0.0001687525
1218,4.5238354e-05,0.000112475806,0.000112475806,0.000112475806,0.000112475806
1219,0.0,0.0,0.0,0.0,0.0
1223,8.34608e-06,0.000103766004,0.000103766004,0.000103766004,0.000103766004
1224,1.566255e-05,0.00010834535,0.00010834535,0.00010834535,0.00010834535
1233,0.00014047744,0.00014757636,0.00014757636,0.00014757636,0.00014757636
1238,0.0,0.0,0.0,0.0,0.0
1241,1.1673805e-05,0.00010932078,0.00010932078,0.00010932078,0.00010932078
1243,4.932918e-05,0.00014163104,0.00014163104,0.00014163104,0.00014163104
1251,4.414897e-05,0.00011792336,0.00011792336,0.00011792336,0.00011792336
1252,3.0369209e-05,0.00010981696,0.00010981696,0.00010981696,0.00010981696
1254,1.9893971e-08,6.681336e-05,6.681336e-05,6.681336e-05,6.681336e-05
1258,1.3529252e-05,0.00010897294,0.00010897294,0.00010897294,0.00010897294
1259,1.707343e-05,0.00011111851,0.00011111851,0.00011111851,0.00011111851
1262,6.1159604e-05,0.00011134942,0.00011134942,0.00011134942,0.00011134942
1263,0.000101366575,0.00012327239,0.00012327239,0.00012327239,0.00012327239
1273,2.8925282e-05,0.00011906967,0.00011906967,0.00011906967,0.00011906967
1279,8.898796e-05,0.000108058004,0.000108058004,0.000108058004,0.000108058004
1281,8.51514e-05,0.00010324123,0.00010324123,0.00010324123,0.00010324123
1284,6.717637e-05,0.000110804474,0.000110804474,0.000110804474,0.000110804474
1285,5.4422064e-05,0.000113598304,0.000113598304,0.000113598304,0.000113598304
1287,2.6220481e-05,0.00010982242,0.00010982242,0.00010982242,0.00010982242
1299,0.000112018235,0.00012839191,0.00012839191,0.00012839191,0.00012839191
1300,3.125939e-06,9.604919e-05,9.604919e-05,9.604919e-05,9.604919e-05
1310,4.254951e-06,9.84024e-05,9.84024e-05,9.84024e-05,9.84024e-05
1316,5.9715076e-05,0.000106041276,0.000106041276,0.000106041276,0.000106041276
1318,0.0,0.0,0.0,0.0,0.0
1349,6.4089945e-05,0.00014182416,0.00014182416,0.00014182416,0.00014182416
1357,1.0568646e-09,5.9202783e-05,5.9202783e-05,5.9202783e-05,5.9202783e-05
1368,6.4467677e-06,0.0001048048,0.0001048048,0.0001048048,0.0001048048
1373,0.0,0.0,0.0,0.0,0.0
1376,1.5292804e-05,0.000115679395,0.000115679395,0.000115679395,0.000115679395
1377,3.4166542e-06,9.151118e-05,9.151118e-05,9.151118e-05,9.151118e-05
1387,0.0,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,0.0,0.0
1398,9.1233764e-05,0.00011969898,0.00011969898,0.00011969898,0.00011969898
1403,0.0,0.0,0.0,0.0,0.0
1409,4.2464867e-06,9.552927e-05,9.552927e-05,9.552927e-05,9.552927e-05
1426,1.8352549e-06,9.0731075e-05,9.0731075e-05,9.0731075e-05,9.0731075e-05
1431,0.0,0.0,0.0,0.0,0.0
1439,8.0282626e-07,8.490313e-05,8.490313e-05,8.490313e-05,8.490313e-05
1440,2.463293e-06,8.969225e-05,8.969225e-05,8.969225e-05,8.969225e-05
1445,2.2630791e-05,0.00011861785,0.00011861785,0.00011861785,0.00011861785
1452,0.0,0.0,0.0,0.0,0.0
1458,5.7633013e-05,0.00012100682,0.00012100682,0.00012100682,0.00012100682
1462,9.5731346e-05,0.00010712398,0.00010712398,0.00010712398,0.00010712398
1471,3.7395526e-05,0.0001574226,0.0001574226,0.0001574226,0.0001574226
1472,0.0,0.0,0.0,0.0,0.0
1475,1.5369738e-05,0.00012141157,0.00012141157,0.00012141157,0.00012141157
1488,9.3403156e-05,0.00011068883,0.00011068883,0.00011068883,0.00011068883
1490,5.0734532e-05,0.00013187778,0.00013187778,0.00013187778,0.00013187778
1492,3.3399625e-05,0.00013311121,0.00013311121,0.00013311121,0.00013311121
1493,4.9755985e-05,0.00011367936,0.00011367936,0.00011367936,0.00011367936
1498,9.153178e-05,0.00012242848,0.00012242848,0.00012242848,0.00012242848
1499,1.512997e-05,0.00014852913,0.00014852913,0.00014852913,0.00014852913
1502,0.0,0.0,0.0,0.0,0.0
1506,7.860642e-06,0.00010669662,0.00010669662,0.00010669662,0.00010669662
1514,0.00020308976,0.00015245998,0.00015245998,0.00015245998,0.00015245998
1524,3.2275853e-05,0.00011889371,0.00011889371,0.00011889371,0.00011889371
1525,2.7984509e-06,8.963343e-05,8.963343e-05,8.963343e-05,8.963343e-05
1526,1.786662e-11,4.8612303e-05,4.8612303e-05,4.8612303e-05,4.8612303e-05
1528,1.7732779e-12,4.329203e-05,4.329203e-05,4.329203e-05,4.329203e-05
1531,5.0007053e-05,0.000119332355,0.000119332355,0.000119332355,0.000119332355
1532,0.000108112625,0.00012945184,0.00012945184,0.00012945184,0.00012945184
1539,7.0754555e-05,0.00011407995,0.00011407995,0.00011407995,0.00011407995
1541,2.0166643e-05,0.00012629549,0.00012629549,0.00012629549,0.00012629549
1542,0.0,0.0,0.0,0.0,0.0
1543,4.5008874e-05,0.00012625901,0.00012625901,0.00012625901,0.00012625901
1544,0.0,0.0,0.0,0.0,0.0
1558,0.0,0.0,0.0,0.0,0.0
1559,0.00010112213,0.00010832336,0.00010832336,0.00010832336,0.00010832336
1560,3.84761e-05,0.0001330767,0.0001330767,0.0001330767,0.0001330767
1568,0.00010298568,0.000108694825,0.000108694825,0.000108694825,0.000108694825
1569,3.9525577e-05,0.00012098905,0.00012098905,0.00012098905,0.00012098905
1571,2.725833e-05,0.00012307354,0.00012307354,0.00012307354,0.00012307354
1589,0.000100533034,0.00011537413,0.00011537413,0.00011537413,0.00011537413
1595,6.289442e-05,0.0001588416,0.0001588416,0.0001588416,0.0001588416
1599,6.8897694e-05,0.00011491628,0.00011491628,0.00011491628,0.00011491628
1600,0.0,0.0,0.0,0.0,0.0
1603,0.0,0.0,0.0,0.0,0.0
1606,0.00014262226,0.00012881978,0.00012881978,0.00012881978,0.00012881978
1609,0.00010514193,0.00012880946,0.00012880946,0.00012880946,0.00012880946
1610,2.2127653e-05,0.00011724568,0.00011724568,0.00011724568,0.00011724568
1615,5.506662e-09,6.2317464e-05,6.2317464e-05,6.2317464e-05,6.2317464e-05
1618,0.0,0.0,0.0,0.0,0.0
1623,4.1723277e-05,0.0001202292,0.0001202292,0.0001202292,0.0001202292
1624,0.00010124496,0.00016201274,0.00016201274,0.00016201274,0.00016201274
1631,1.0244836e-05,0.00012559282,0.00012559282,0.00012559282,0.00012559282
1633,7.070653e-05,0.00011516825,0.00011516825,0.00011516825,0.00011516825
1639,0.0,0.0,0.0,0.0,0.0
1650,0.00010298568,0.000108694825,0.000108694825,0.000108694825,0.000108694825
1651,0.0,0.0,0.0,0.0,0.0
1653,6.925676e-05,0.00015954609,0.00015954609,0.00015954609,0.00015954609
1658,8.964215e-05,0.00011282136,0.00011282136,0.00011282136,0.00011282136
1661,0.0,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0,0.0
1670,4.0616225e-05,0.000117063144,0.000117063144,0.000117063144,0.000117063144
1671,1.3208602e-13,3.757426e-05,3.757426e-05,3.757426e-05,3.757426e-05
1673,0.0,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0,0.0
1679,8.24294e-06,0.000106703235,0.000106703235,0.000106703235,0.000106703235
1681,0.0,0.0,0.0,0.0,0.0
1682,0.00014679547,0.00016337853,0.00016337853,0.00016337853,0.00016337853
1683,0.0,0.0,0.0,0.0,0.0
1687,6.440811e-05,0.00011484157,0.00011484157,0.00011484157,0.00011484157
1696,0.0,0.0,0.0,0.0,0.0
1701,2.45585e-06,8.922647e-05,8.922647e-05,8.922647e-05,8.922647e-05
1703,6.275177e-05,0.00014040204,0.00014040204,0.00014040204,0.00014040204
1707,0.0,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.0
1710,3.9263166e-05,0.0001173421,0.0001173421,0.0001173421,0.0001173421
1725,2.1685793e-05,0.00013583919,0.00013583919,0.00013583919,0.00013583919
1727,4.1080046e-05,0.00011556507,0.00011556507,0.00011556507,0.00011556507
1732,6.836821e-06,0.000107622305,0.000107622305,0.000107622305,0.000107622305
1733,0.0,0.0,0.0,0.0,0.0
1736,2.8195842e-05,0.00012181827,0.00012181827,0.00012181827,0.00012181827
1737,2.4037925e-05,0.00012867774,0.00012867774,0.00012867774,0.00012867774
1738,0.00010545329,0.00010852952,0.00010852952,0.00010852952,0.00010852952
1746,0.0,0.0,0.0,0.0,0.0
1753,5.0964163e-06,0.00011100922,0.00011100922,0.00011100922,0.00011100922
1758,0.0,0.0,0.0,0.0,0.0
1771,4.1028954e-05,0.00014204612,0.00014204612,0.00014204612,0.00014204612
1775,0.0,0.0,0.0,0.0,0.0
1777,1.6199087e-05,0.00012562431,0.00012562431,0.00012562431,0.00012562431
1787,0.0,0.0,0.0,0.0,0.0
1788,5.423067e-06,0.00010060746,0.00010060746,0.00010060746,0.00010060746
1792,0.00015569468,0.00013111891,0.00013111891,0.00013111891,0.00013111891
1793,2.9280698e-06,0.00010063183,0.00010063183,0.00010063183,0.00010063183
1797,1.7145118e-07,7.126553e-05,7.126553e-05,7.126553e-05,7.126553e-05
1806,1.1661333e-09,5.8505895e-05,5.8505895e-05,5.8505895e-05,5.8505895e-05
1809,0.00010204966,0.000108508815,0.000108508815,0.000108508815,0.000108508815
1810,4.546764e-06,9.6583724e-05,9.6583724e-05,9.6583724e-05,9.6583724e-05
1814,1.2014551e-05,0.00013022973,0.00013022973,0.00013022973,0.00013022973
1815,1.0548951e-05,0.00011483391,0.00011483391,0.00011483391,0.00011483391
1820,6.6276634e-06,0.000106255866,0.000106255866,0.000106255866,0.000106255866
1823,3.8018683e-05,0.00011817022,0.00011817022,0.00011817022,0.00011817022
1831,3.0458365e-05,0.00012269085,0.00012269085,0.00012269085,0.00012269085
1832,1.2244529e-05,0.00011238007,0.00011238007,0.00011238007,0.00011238007
1835,0.0,0.0,0.0,0.0,0.0
1836,6.686464e-06,0.00010426363,0.00010426363,0.00010426363,0.00010426363
1839,4.5366625e-05,0.00012108496,0.00012108496,0.00012108496,0.00012108496
1841,1.2656119e-05,0.00011202988,0.00011202988,0.00011202988,0.00011202988
1844,0.0,0.0,0.0,0.0,0.0
1845,6.6543457e-06,9.895456e-05,9.895456e-05,9.895456e-05,9.895456e-05
1847,1.2140752e-05,0.000114032424,0.000114032424,0.000114032424,0.000114032424
1848,8.5612635e-05,0.00011299622,0.00011299622,0.00011299622,0.00011299622
1850,1.6623195e-05,0.000114531205,0.000114531205,0.000114531205,0.000114531205
1851,2.8654027e-05,0.00012936177,0.00012936177,0.00012936177,0.00012936177
1854,8.4495005e-05,0.00011890311,0.00011890311,0.00011890311,0.00011890311
1858,5.709241e-07,7.5363394e-05,7.5363394e-05,7.5363394e-05,7.5363394e-05
1860,2.6252057e-05,0.000117963056,0.000117963056,0.000117963056,0.000117963056
1861,2.0159174e-08,6.5757326e-05,6.5757326e-05,6.5757326e-05,6.5757326e-05
1862,0.0,0.0,0.0,0.0,0.0
1863,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0
1875,7.7547345e-05,0.00010887895,0.00010887895,0.00010887895,0.00010887895
1879,0.00012981205,0.00016208026,0.00016208026,0.00016208026,0.00016208026
1883,2.3370294e-05,0.00012037626,0.00012037626,0.00012037626,0.00012037626
1887,1.2434563e-05,0.00012206618,0.00012206618,0.00012206618,0.00012206618
1891,2.5951169e-05,0.000117244446,0.000117244446,0.000117244446,0.000117244446
1892,1.3591728e-05,0.00012481929,0.00012481929,0.00012481929,0.00012481929
1894,0.00017643666,0.00013564464,0.00013564464,0.00013564464,0.00013564464
1895,0.0,0.0,0.0,0.0,0.0
1898,0.0,0.0,0.0,0.0,0.0
1902,0.0,0.0,0.0,0.0,0.0
1908,5.0457194e-05,0.00011518309,0.00011518309,0.00011518309,0.00011518309
1909,0.0,0.0,0.0,0.0,0.0
1910,1.4165687e-05,0.00012457791,0.00012457791,0.00012457791,0.00012457791
1913,0.0,0.0,0.0,0.0,0.0
1914,0.00010220372,0.00010870352,0.00010870352,0.00010870352,0.00010870352
1916,1.4864187e-05,0.00012036305,0.00012036305,0.00012036305,0.00012036305
1919,2.9833054e-05,0.0001388788,0.0001388788,0.0001388788,0.0001388788
1920,4.906935e-05,0.00015729251,0.00015729251,0.00015729251,0.00015729251
1921,9.004674e-06,0.00010764334,0.00010764334,0.00010764334,0.00010764334
1927,1.2432478e-06,8.3912855e-05,8.3912855e-05,8.3912855e-05,8.3912855e-05
1928,7.522614e-06,0.00010761245,0.00010761245,0.00010761245,0.00010761245
1929,0.0,0.0,0.0,0.0,0.0
1930,0.0,0.0,0.0,0.0,0.0
1934,1.9042851e-06,8.8997636e-05,8.8997636e-05,8.8997636e-05,8.8997636e-05
1936,7.427465e-05,0.00011340587,0.00011340587,0.00011340587,0.00011340587
